product_id,time_id,customer_id,promotion_id,store_id,store_sales,store_cost,unit_sales
970,461,9591,0,7,12.44,5.7224,4
970,465,6191,1140,15,6.22,2.799,2
970,468,9825,0,13,12.44,5.1004,4
970,478,1202,0,11,6.22,2.6746,2
970,491,6712,0,16,12.44,4.976,4
970,500,1802,0,23,6.22,2.0526,2
970,505,3634,0,15,12.44,5.2248,4
970,505,3726,0,6,6.22,2.4258,2
970,507,2293,0,7,9.33,4.1985,3
970,518,8246,0,24,6.22,2.4258,2
970,520,6367,0,3,9.33,4.1985,3
970,523,1142,986,13,12.44,5.4736,4
970,532,8635,0,6,12.44,3.732,4
970,533,1245,0,17,9.33,3.9186,3
970,535,2791,829,11,6.22,2.799,2
970,538,5931,1856,24,12.44,5.3492,4
970,539,8571,0,3,9.33,3.8253,3
970,570,30,0,11,6.22,2.177,2
970,575,1622,0,3,9.33,3.732,3
970,575,7806,988,13,9.33,4.5717,3
970,580,2460,1859,24,12.44,5.7224,4
970,583,7036,0,6,9.33,3.0789,3
970,585,3869,0,7,6.22,2.3636,2
970,585,7079,0,11,12.44,5.8468,4
970,590,6927,0,6,9.33,3.9186,3
970,593,9540,517,7,9.33,3.732,3
970,594,7095,1860,24,12.44,5.2248,4
970,596,3693,0,3,9.33,4.1052,3
970,615,2994,0,24,9.33,3.1722,3
970,629,2171,0,23,12.44,4.8516,4
970,631,4772,0,2,6.22,2.1148,2
970,641,1914,0,24,9.33,3.6387,3
970,648,436,521,7,6.22,2.3636,2
970,654,9728,0,16,9.33,4.1985,3
970,665,5419,1312,17,12.44,4.7272,4
970,672,6038,0,7,6.22,2.799,2
970,679,2965,0,2,3.11,1.2751,1
970,695,139,0,24,12.44,5.2248,4
970,696,4821,0,6,6.22,2.799,2
970,697,3,0,15,9.33,3.0789,3
970,702,4534,0,7,9.33,4.2918,3
970,707,1902,0,24,9.33,3.2655,3
970,717,354,0,23,9.33,3.9186,3
970,718,1747,1869,24,9.33,3.9186,3
970,720,2424,0,6,12.44,4.354,4
970,721,5501,0,17,15.55,6.531,5
971,368,1811,0,11,5.7,2.166,2
971,371,3619,0,15,5.7,1.881,2
971,375,5991,0,3,5.7,1.938,2
971,378,7775,0,7,5.7,2.28,2
971,381,8007,1845,24,8.55,3.762,3
971,383,2674,818,11,11.4,3.876,4
971,386,1007,0,11,11.4,3.534,4
971,387,2625,0,13,5.7,2.223,2
971,407,4615,0,17,5.7,2.223,2
971,409,1192,1294,17,5.7,1.824,2
971,412,2469,1136,15,8.55,3.762,3
971,414,6683,0,17,8.55,3.249,3
971,420,2405,0,24,5.7,2.28,2
971,437,1430,190,3,8.55,4.1895,3
971,440,2723,0,3,8.55,3.762,3
971,442,5134,0,3,8.55,3.591,3
971,445,9744,0,6,11.4,5.016,4
971,446,2251,0,13,5.7,2.394,2
971,446,5389,0,7,8.55,2.907,3
971,470,6531,0,13,8.55,2.6505,3
971,482,5432,1220,16,8.55,2.6505,3
971,483,4877,1141,15,11.4,5.358,4
971,483,9368,1141,15,5.7,2.736,2
971,495,8291,0,13,8.55,3.5055,3
971,515,9271,0,17,11.4,4.104,4
971,524,1321,0,15,8.55,4.0185,3
971,528,5682,0,11,5.7,2.394,2
971,538,1983,1303,17,8.55,3.249,3
971,544,4727,0,16,14.25,6.4125,5
971,544,8500,0,17,8.55,3.42,3
971,545,4063,0,15,8.55,2.907,3
971,550,9373,0,15,8.55,4.275,3
971,567,3130,0,13,8.55,2.6505,3
971,567,8015,0,13,11.4,4.56,4
971,570,5707,0,23,5.7,2.565,2
971,574,10106,0,13,17.1,6.498,6
971,606,6504,1071,14,5.7,2.394,2
971,611,3086,0,15,5.7,2.508,2
971,620,7906,0,13,11.4,4.446,4
971,627,2675,0,6,11.4,3.762,4
971,632,4775,0,17,8.55,4.104,3
971,636,8824,1152,15,11.4,5.7,4
971,643,9703,0,24,8.55,3.249,3
971,653,2019,0,16,11.4,3.534,4
971,653,7607,0,17,8.55,2.736,3
971,655,5610,0,13,8.55,4.0185,3
971,658,7266,0,24,8.55,4.0185,3
971,661,2186,0,15,5.7,2.166,2
971,661,5835,0,24,5.7,2.109,2
971,662,5374,1233,16,8.55,3.1635,3
971,672,7018,0,7,11.4,3.762,4
971,672,9368,0,15,8.55,4.1895,3
971,674,7251,0,15,8.55,3.249,3
971,677,5597,207,3,8.55,4.275,3
971,681,3065,0,3,11.4,3.534,4
971,683,8290,0,15,8.55,3.8475,3
971,685,5163,0,3,5.7,2.223,2
971,692,3692,1235,16,8.55,3.933,3
971,699,9439,0,22,5.7,2.223,2
971,707,4231,0,17,11.4,4.56,4
971,707,5125,0,17,5.7,2.736,2
971,713,9431,0,6,8.55,3.762,3
971,716,7599,526,6,11.4,3.762,4
971,720,5791,842,11,11.4,5.586,4
971,720,6741,1869,24,8.55,4.104,3
971,723,8853,0,15,8.55,2.736,3
971,725,4727,0,16,5.7,2.166,2
971,727,882,0,24,11.4,4.56,4
972,368,7828,0,11,6.69,3.1443,3
972,372,7478,0,6,8.92,4.1032,4
972,377,7607,0,17,6.69,2.1408,3
972,381,5866,1845,24,6.69,3.2781,3
972,383,8862,818,11,4.46,1.7394,2
972,386,3709,0,7,4.46,1.7394,2
972,387,181,0,3,6.69,3.1443,3
972,405,9584,0,13,8.92,4.2816,4
972,407,5616,0,17,8.92,4.3708,4
972,412,997,0,3,6.69,3.2112,3
972,418,1785,0,3,4.46,1.7394,2
972,438,9014,980,13,6.69,2.2746,3
972,439,4122,1138,15,6.69,2.2077,3
972,445,3790,0,6,4.46,1.8732,2
972,459,4968,0,24,4.46,1.8732,2
972,461,4090,0,7,8.92,2.9436,4
972,462,355,0,3,6.69,2.676,3
972,463,10116,0,17,6.69,3.1443,3
972,466,40,1061,14,2.23,0.8251,1
972,468,8495,1140,15,4.46,1.4718,2
972,484,5923,0,23,6.69,3.2781,3
972,507,8597,0,6,6.69,2.1408,3
972,511,3476,0,3,8.92,4.2816,4
972,515,1893,984,13,8.92,4.3708,4
972,523,9578,986,13,6.69,2.8098,3
972,529,7035,0,7,8.92,4.46,4
972,531,921,0,23,6.69,2.2077,3
972,532,6897,0,6,8.92,3.8356,4
972,538,3588,1856,24,4.46,1.9178,2
972,538,5067,1303,17,6.69,3.1443,3
972,551,4315,1304,17,6.69,2.676,3
972,553,9760,0,13,8.92,3.7464,4
972,557,4818,0,14,4.46,1.9624,2
972,561,1151,0,24,8.92,3.7464,4
972,564,8004,1858,24,4.46,1.784,2
972,570,2186,0,15,4.46,1.6948,2
972,570,4727,0,16,4.46,2.1408,2
972,593,5962,1307,17,8.92,3.568,4
972,602,9871,0,13,6.69,2.2077,3
972,604,5820,0,17,4.46,1.561,2
972,606,1899,518,6,8.92,3.0328,4
972,606,2203,1150,15,6.69,2.0739,3
972,623,3242,0,3,4.46,1.6948,2
972,645,9997,0,17,8.92,3.3004,4
972,646,2404,521,6,6.69,2.5422,3
972,654,4556,0,13,6.69,2.9436,3
972,657,9332,0,11,4.46,1.4718,2
972,683,5690,0,7,6.69,2.5422,3
972,686,8140,0,13,6.69,3.2781,3
972,687,5310,0,2,4.46,1.7394,2
972,687,8769,0,23,6.69,2.9436,3
972,704,4450,0,7,8.92,3.122,4
972,707,4088,0,24,6.69,2.4753,3
972,707,10015,0,17,6.69,2.2077,3
972,714,2443,0,13,6.69,2.8767,3
972,716,4063,0,15,8.92,2.7652,4
972,716,5177,0,11,6.69,2.9436,3
972,720,6452,842,11,8.92,4.014,4
972,729,4756,0,6,8.92,4.2816,4
973,377,6288,0,13,2.68,0.8844,2
973,377,8753,0,6,5.36,2.1976,4
973,385,8634,0,7,4.02,1.2864,3
973,386,4868,0,16,4.02,1.7286,3
973,389,7733,976,13,4.02,1.7286,3
973,391,9164,0,15,2.68,0.8576,2
973,408,2680,820,11,4.02,1.9698,3
973,409,3451,504,6,2.68,0.938,2
973,409,4614,820,11,4.02,1.4472,3
973,411,8742,188,3,4.02,1.3668,3
973,412,9017,1136,15,4.02,1.608,3
973,422,9390,505,7,4.02,1.9296,3
973,426,1491,0,16,4.02,1.2864,3
973,446,5397,0,2,2.68,1.0988,2
973,464,6956,982,13,2.68,0.938,2
973,466,7200,824,11,4.02,1.5276,3
973,469,436,508,6,4.02,1.5276,3
973,469,2059,0,17,2.68,0.8844,2
973,469,4474,508,6,4.02,1.4874,3
973,470,378,0,16,4.02,1.8894,3
973,488,9536,0,24,5.36,2.6264,4
973,495,5887,0,7,5.36,2.1976,4
973,495,5958,0,13,5.36,2.0904,4
973,546,4544,0,6,4.02,1.8492,3
973,553,7835,0,13,4.02,1.8492,3
973,553,8617,0,17,4.02,1.608,3
973,556,5973,0,3,2.68,1.34,2
973,571,1387,0,11,4.02,1.8492,3
973,574,9815,0,16,4.02,1.8492,3
973,575,997,0,3,4.02,1.8894,3
973,591,9062,833,11,4.02,1.809,3
973,592,4608,833,11,4.02,1.9296,3
973,595,9279,0,6,4.02,1.206,3
973,601,547,0,24,5.36,2.0904,4
973,601,2680,0,11,4.02,1.8492,3
973,610,5257,992,13,4.02,1.2864,3
973,611,6348,0,16,4.02,1.9296,3
973,616,4491,0,24,5.36,2.2512,4
973,616,7095,0,24,2.68,0.9916,2
973,619,7605,519,6,4.02,1.4472,3
973,632,1798,204,3,4.02,1.8492,3
973,656,1728,0,14,1.34,0.4154,1
973,662,4719,1786,23,4.02,1.809,3
973,666,8247,0,6,4.02,1.4472,3
973,666,9694,0,6,4.02,1.7286,3
973,678,3316,523,7,4.02,1.3668,3
973,681,4778,0,3,4.02,1.4874,3
973,686,4608,0,11,4.02,1.6884,3
973,688,4372,0,13,4.02,1.5678,3
973,695,10064,0,24,4.02,1.5678,3
973,698,5216,0,3,4.02,1.608,3
973,700,625,0,13,4.02,1.3266,3
973,717,10225,0,23,4.02,1.8894,3
973,718,5610,0,13,4.02,1.8894,3
973,719,6994,526,7,2.68,1.2864,2
974,367,2438,0,6,2.37,1.0902,3
974,377,8901,0,13,2.37,1.0665,3
974,381,9536,1845,24,2.37,1.1613,3
974,392,7556,0,17,3.16,1.422,4
974,398,9781,187,3,2.37,0.9243,3
974,411,6019,504,6,2.37,0.9006,3
974,411,7153,188,3,2.37,0.7584,3
974,416,8300,0,15,2.37,1.0428,3
974,427,3939,0,7,2.37,0.7584,3
974,430,8369,0,11,2.37,0.8058,3
974,436,1913,0,15,1.58,0.6952,2
974,436,3207,0,15,2.37,1.1139,3
974,439,6481,506,6,2.37,0.8058,3
974,444,76,0,3,1.58,0.7584,2
974,447,4497,0,17,3.16,1.1692,4
974,452,10133,1850,24,2.37,0.9006,3
974,459,4810,0,23,3.16,1.2956,4
974,460,7486,0,3,3.16,1.3588,4
974,468,178,0,13,2.37,0.711,3
974,468,2373,0,13,2.37,0.8058,3
974,474,490,0,11,2.37,1.0665,3
974,478,2494,0,6,1.58,0.5214,2
974,482,6712,1220,16,3.16,1.3272,4
974,490,10240,0,3,3.16,1.422,4
974,497,3401,826,11,2.37,0.7584,3
974,500,4573,0,7,3.16,1.4852,4
974,505,5541,0,6,2.37,0.948,3
974,507,2910,0,15,2.37,1.0428,3
974,521,6957,1223,16,1.58,0.553,2
974,524,5602,0,7,2.37,0.948,3
974,538,8899,513,6,1.58,0.553,2
974,539,1024,1303,17,2.37,1.0191,3
974,540,7733,0,13,2.37,1.0191,3
974,570,4727,0,16,3.16,1.5484,4
974,574,8359,0,17,2.37,0.948,3
974,581,6957,0,16,1.58,0.5214,2
974,595,4228,0,15,3.16,1.2956,4
974,607,7384,202,3,3.16,1.58,4
974,611,1528,0,16,2.37,0.7821,3
974,641,7112,0,24,1.58,0.5056,2
974,646,9697,0,23,2.37,0.948,3
974,654,1848,0,11,2.37,0.8769,3
974,655,7769,0,11,1.58,0.5056,2
974,683,8657,0,15,3.16,0.948,4
974,684,5535,0,24,2.37,0.948,3
974,685,4220,0,11,1.58,0.7426,2
974,688,8140,0,13,2.37,1.1613,3
974,707,8208,0,24,2.37,1.0902,3
974,709,1005,0,3,3.16,1.422,4
974,711,4436,0,3,2.37,0.8532,3
974,711,5944,0,3,1.58,0.6952,2
974,711,10152,0,13,1.58,0.5214,2
974,714,6544,0,13,1.58,0.7268,2
974,727,9858,0,24,3.95,1.817,5
975,375,4070,0,23,15.04,5.7152,4
975,395,1497,1293,17,15.04,5.8656,4
975,400,7178,1846,24,11.28,5.5272,3
975,402,1666,0,6,11.28,3.7224,3
975,402,5250,0,6,11.28,4.512,3
975,409,9534,1294,17,7.52,2.256,2
975,416,3271,0,13,15.04,4.6624,4
975,423,3491,1216,16,11.28,5.64,3
975,430,1048,0,15,11.28,4.7376,3
975,435,5167,0,24,15.04,6.016,4
975,439,229,1138,15,11.28,3.8352,3
975,445,3418,0,3,11.28,4.2864,3
975,445,5944,0,3,7.52,3.76,2
975,446,1648,0,11,11.28,4.512,3
975,461,7038,0,24,15.04,5.8656,4
975,469,10237,1851,24,15.04,4.9632,4
975,471,941,0,13,15.04,6.3168,4
975,472,1716,0,24,11.28,4.512,3
975,479,1057,114,2,3.76,1.7296,1
975,479,3239,0,17,18.8,6.768,5
975,483,6611,0,7,11.28,4.7376,3
975,491,4490,984,13,7.52,2.8576,2
975,495,7133,0,22,3.76,1.3912,1
975,508,9747,984,13,11.28,5.4144,3
975,523,7845,986,13,15.04,6.4672,4
975,527,4215,0,15,15.04,6.768,4
975,529,6687,0,7,15.04,4.9632,4
975,535,5875,829,11,11.28,4.1736,3
975,537,8161,1856,24,11.28,5.3016,3
975,544,5592,0,16,15.04,6.9184,4
975,545,4987,0,15,11.28,3.948,3
975,550,2525,988,13,11.28,4.3992,3
975,552,1197,1778,23,15.04,6.1664,4
975,558,7490,0,24,15.04,5.1136,4
975,561,8187,0,11,15.04,5.8656,4
975,570,6324,0,23,15.04,6.3168,4
975,575,492,0,14,3.76,1.8424,1
975,575,4819,0,6,15.04,6.1664,4
975,580,6295,1859,24,15.04,7.3696,4
975,582,3977,0,13,11.28,3.8352,3
975,588,387,0,22,7.52,3.4592,2
975,589,1921,0,15,11.28,3.4968,3
975,594,10173,1228,16,7.52,2.9328,2
975,600,9715,0,17,15.04,5.7152,4
975,604,1607,0,17,11.28,3.8352,3
975,604,4700,0,17,15.04,6.1664,4
975,613,4958,0,23,7.52,3.1584,2
975,617,8576,0,11,11.28,3.7224,3
975,628,1549,0,7,15.04,6.3168,4
975,632,10140,0,17,7.52,2.7824,2
975,646,7276,0,23,15.04,6.768,4
975,647,4898,0,24,11.28,3.6096,3
975,653,7607,0,17,11.28,5.4144,3
975,656,976,0,16,15.04,5.264,4
975,658,1368,0,6,7.52,3.1584,2
975,660,9937,0,17,11.28,4.7376,3
975,661,3208,0,14,7.52,3.4592,2
975,676,9851,207,3,11.28,5.4144,3
975,680,1470,0,17,11.28,4.9632,3
975,686,7037,0,11,11.28,3.7224,3
975,687,5127,0,15,11.28,4.2864,3
975,691,9558,524,6,11.28,5.4144,3
975,696,3395,0,11,11.28,4.6248,3
975,701,5441,0,6,11.28,5.076,3
975,704,3877,1078,14,3.76,1.2408,1
975,709,3441,0,3,11.28,5.3016,3
975,711,4490,0,13,11.28,5.4144,3
975,711,7274,0,13,11.28,3.4968,3
975,716,7951,0,15,7.52,2.9328,2
975,721,5744,210,3,11.28,4.6248,3
975,722,8794,0,17,15.04,6.1664,4
975,723,1507,0,15,11.28,4.512,3
975,724,4497,0,17,15.04,5.5648,4
976,369,6541,1765,23,3.51,1.1934,3
976,371,2698,0,15,3.51,1.4742,3
976,377,7607,0,17,3.51,1.6848,3
976,378,7536,0,7,4.68,2.2464,4
976,379,7059,0,17,3.51,1.6146,3
976,391,9358,0,15,4.68,1.9656,4
976,399,6957,1214,16,3.51,1.6146,3
976,411,4460,188,3,4.68,1.9656,4
976,411,8142,504,6,4.68,1.4508,4
976,419,2479,0,13,3.51,1.5795,3
976,440,8818,1138,15,2.34,0.819,2
976,441,6348,0,16,4.68,2.1528,4
976,447,602,0,17,3.51,1.5093,3
976,453,7243,0,13,2.34,0.7956,2
976,462,4863,0,2,3.51,1.3338,3
976,465,8065,1140,15,2.34,0.9126,2
976,466,4677,824,11,3.51,1.1583,3
976,466,7204,824,11,2.34,1.0296,2
976,469,10153,508,6,3.51,1.1583,3
976,471,10173,0,16,2.34,1.1232,2
976,482,4436,0,3,4.68,1.6848,4
976,488,6480,0,24,2.34,0.9126,2
976,489,5216,0,3,3.51,1.3689,3
976,495,4700,0,17,3.51,1.7199,3
976,495,5500,0,11,4.68,1.9656,4
976,495,7132,0,13,2.34,0.8424,2
976,501,8158,0,11,3.51,1.3689,3
976,507,947,0,24,2.34,1.0998,2
976,509,5203,511,6,4.68,1.9656,4
976,515,2067,0,17,4.68,1.638,4
976,519,5533,0,13,4.68,2.106,4
976,524,6577,0,15,3.51,1.3689,3
976,531,8687,0,23,3.51,1.404,3
976,533,6138,0,17,3.51,1.404,3
976,537,5340,829,11,2.34,0.936,2
976,540,3755,0,24,2.34,1.0296,2
976,558,4019,0,11,5.85,2.3985,5
976,558,5106,0,11,4.68,1.6848,4
976,561,6924,0,24,4.68,1.9656,4
976,563,1676,199,3,4.68,1.872,4
976,567,7250,0,13,3.51,1.2285,3
976,567,9871,0,13,5.85,2.223,5
976,570,2110,0,11,3.51,1.0881,3
976,574,697,0,13,3.51,1.6848,3
976,600,6683,0,17,3.51,1.6497,3
976,602,4868,0,16,3.51,1.6497,3
976,610,6352,992,13,3.51,1.6146,3
976,613,8411,0,15,4.68,2.0592,4
976,616,1730,0,11,3.51,1.1232,3
976,625,1289,0,23,3.51,1.6848,3
976,627,2917,0,15,5.85,2.106,5
976,629,3539,0,17,4.68,1.9188,4
976,631,5650,0,2,2.34,1.0296,2
976,646,4320,521,6,2.34,0.8658,2
976,649,8359,1311,17,4.68,1.8252,4
976,652,1730,837,11,3.51,1.3689,3
976,683,3203,0,7,2.34,1.053,2
976,683,6123,0,7,2.34,1.053,2
976,695,6352,0,13,4.68,1.7316,4
976,695,8427,0,16,3.51,1.5795,3
976,705,3015,0,15,3.51,1.5444,3
976,708,5742,0,16,3.51,1.3338,3
976,711,6575,0,11,3.51,1.6848,3
976,716,1432,0,11,3.51,1.6848,3
976,726,8452,0,16,3.51,1.4742,3
977,377,9461,0,17,2.28,0.9348,3
977,382,6854,1292,17,2.28,1.1172,3
977,386,504,0,13,2.28,0.9804,3
977,386,7599,0,7,2.28,0.7752,3
977,412,5456,0,14,0.76,0.2888,1
977,414,4065,0,3,1.52,0.5016,2
977,415,1297,0,16,2.28,0.9348,3
977,421,8578,0,23,2.28,0.7752,3
977,423,5432,1216,16,3.04,1.216,4
977,438,3325,980,13,2.28,0.8436,3
977,445,8181,0,17,2.28,0.798,3
977,446,5388,0,11,3.04,1.3984,4
977,446,6713,0,13,1.52,0.6384,2
977,446,7641,0,13,2.28,0.7068,3
977,454,4719,0,23,2.28,0.8664,3
977,470,7331,0,11,3.04,1.368,4
977,480,8946,1773,23,1.52,0.76,2
977,489,1470,0,17,2.28,0.7068,3
977,489,8746,0,23,2.28,0.9348,3
977,490,6841,0,3,1.52,0.4864,2
977,491,378,0,16,1.52,0.7296,2
977,491,2210,984,13,2.28,0.7068,3
977,495,376,0,11,2.28,1.0488,3
977,495,1524,0,13,3.04,1.2768,4
977,501,4160,0,24,2.28,0.7752,3
977,507,9368,0,15,2.28,0.912,3
977,508,570,1143,15,2.28,1.0944,3
977,523,2280,986,13,2.28,0.8892,3
977,531,1297,0,16,3.04,1.52,4
977,532,4204,0,17,3.04,1.4592,4
977,533,6372,0,17,2.28,0.912,3
977,538,4176,1856,24,3.04,0.912,4
977,539,9033,0,7,3.8,1.786,5
977,540,887,0,14,1.52,0.532,2
977,549,2441,0,17,2.28,1.0488,3
977,549,7502,1225,16,2.28,0.8436,3
977,550,1941,0,15,3.04,1.2464,4
977,553,9747,0,13,2.28,0.7524,3
977,553,9788,0,13,2.28,0.7752,3
977,558,7393,0,24,2.28,1.026,3
977,559,9498,0,23,3.04,1.2464,4
977,561,3493,0,2,2.28,0.7068,3
977,575,7181,0,6,3.04,1.216,4
977,589,2590,0,15,2.28,0.7068,3
977,593,4500,1070,14,2.28,0.7068,3
977,593,8551,1307,17,3.8,1.52,5
977,617,7611,0,6,2.28,0.8436,3
977,618,6993,0,2,0.76,0.2736,1
977,620,4881,0,13,2.28,0.8664,3
977,636,8824,1152,15,1.52,0.532,2
977,654,9728,0,16,2.28,0.8436,3
977,660,8840,0,17,2.28,1.0032,3
977,681,277,0,2,1.52,0.6688,2
977,691,6712,1235,16,3.04,1.216,4
977,695,187,0,13,2.28,1.026,3
977,695,2881,0,24,2.28,1.0944,3
977,707,2893,0,24,1.52,0.5472,2
977,709,3418,0,3,2.28,0.9804,3
977,722,398,1000,13,2.28,0.912,3
978,379,8777,0,17,4.8,2.208,3
978,384,3855,1134,15,3.2,1.504,2
978,391,9497,0,15,3.2,1.152,2
978,401,4575,0,15,6.4,2.752,4
978,404,7667,0,6,6.4,2.176,4
978,409,1538,504,7,6.4,2.624,4
978,410,6621,504,7,3.2,1.472,2
978,411,7153,188,3,4.8,2.304,3
978,415,2032,0,23,4.8,1.92,3
978,417,8968,0,11,4.8,1.92,3
978,424,236,821,11,4.8,1.776,3
978,428,1671,0,24,3.2,1.44,2
978,436,3207,0,15,3.2,1.248,2
978,438,9863,980,13,6.4,2.752,4
978,452,4082,1850,24,6.4,2.56,4
978,453,4670,0,17,4.8,1.728,3
978,459,5590,0,17,4.8,1.488,3
978,471,2942,0,17,4.8,1.488,3
978,472,3258,0,6,4.8,1.92,3
978,475,679,0,7,6.4,2.688,4
978,490,7377,0,3,4.8,1.584,3
978,490,8966,0,3,4.8,2.304,3
978,491,7373,984,13,3.2,1.44,2
978,494,10190,1142,15,6.4,2.432,4
978,497,3401,826,11,3.2,1.248,2
978,501,7617,0,11,6.4,2.624,4
978,503,5374,0,16,4.8,2.304,3
978,507,2756,195,3,4.8,2.4,3
978,528,5781,0,11,3.2,1.248,2
978,532,4846,0,17,4.8,2.304,3
978,544,930,0,17,6.4,2.56,4
978,549,1192,0,17,6.4,2.624,4
978,551,1470,1304,17,6.4,2.24,4
978,559,9099,0,24,6.4,3.008,4
978,574,2711,0,15,3.2,0.96,2
978,574,7639,0,13,3.2,1.056,2
978,575,2233,0,14,3.2,1.376,2
978,606,5441,518,6,6.4,2.56,4
978,619,3589,0,13,4.8,1.632,3
978,630,9745,0,17,6.4,2.88,4
978,642,3205,0,15,4.8,1.92,3
978,661,9263,1233,16,4.8,1.872,3
978,674,7570,0,13,6.4,2.624,4
978,680,405,523,6,4.8,2.064,3
978,680,8272,523,6,4.8,2.112,3
978,694,3021,0,16,6.4,2.56,4
978,697,5278,0,11,6.4,2.304,4
978,705,9453,0,15,4.8,1.92,3
978,709,4065,0,3,6.4,2.112,4
978,718,1107,1711,22,3.2,1.28,2
978,724,2143,0,17,6.4,2.944,4
978,727,7370,0,23,6.4,2.688,4
978,727,8653,0,3,4.8,2.16,3
979,377,4543,0,13,11.34,5.67,3
979,385,7535,0,7,15.12,5.292,4
979,386,2674,0,11,11.34,4.7628,3
979,391,10190,0,15,15.12,5.7456,4
979,392,8199,0,17,15.12,7.1064,4
979,399,6712,1214,16,15.12,6.3504,4
979,413,2389,504,7,18.9,8.316,5
979,414,6367,0,3,7.56,2.268,2
979,416,484,0,13,15.12,6.048,4
979,420,10233,0,24,15.12,7.56,4
979,422,9715,0,17,15.12,5.7456,4
979,435,4146,0,24,11.34,4.7628,3
979,436,778,0,15,11.34,3.8556,3
979,438,8317,0,7,15.12,7.56,4
979,440,2186,1138,15,11.34,5.5566,3
979,445,5508,0,6,7.56,2.7216,2
979,446,1360,0,13,15.12,6.6528,4
979,449,9727,0,7,11.34,5.3298,3
979,461,6493,0,24,15.12,5.8968,4
979,466,1851,1061,14,3.78,1.6632,1
979,469,4375,508,6,11.34,4.7628,3
979,470,293,0,22,7.56,3.7044,2
979,479,7720,0,17,11.34,3.6288,3
979,480,6307,1220,16,7.56,2.7972,2
979,488,1690,0,16,11.34,3.5154,3
979,495,5802,0,7,11.34,5.5566,3
979,495,9823,0,13,7.56,3.024,2
979,504,1433,0,6,11.34,5.103,3
979,507,4850,0,15,15.12,7.1064,4
979,509,8699,511,6,15.12,5.7456,4
979,513,10058,0,15,11.34,4.1958,3
979,515,5742,0,16,15.12,6.3504,4
979,534,2777,0,13,7.56,3.2508,2
979,535,7051,0,16,11.34,4.7628,3
979,537,5667,1856,24,7.56,3.4776,2
979,546,1713,0,6,7.56,2.3436,2
979,548,7294,0,6,7.56,3.6288,2
979,556,3878,0,3,15.12,6.048,4
979,575,3292,0,6,7.56,3.024,2
979,597,9184,0,3,7.56,3.1752,2
979,603,6606,0,24,7.56,3.6288,2
979,611,6712,0,16,18.9,7.56,5
979,620,3882,0,13,11.34,3.5154,3
979,620,5610,0,13,15.12,6.9552,4
979,627,4881,0,13,18.9,6.048,5
979,627,5633,0,13,15.12,6.804,4
979,632,9745,0,17,15.12,6.804,4
979,658,6718,0,6,15.12,6.5016,4
979,663,7714,522,6,15.12,6.3504,4
979,665,4204,1312,17,15.12,7.2576,4
979,666,4417,0,3,11.34,5.3298,3
979,677,1676,207,3,11.34,5.5566,3
979,677,6845,523,6,15.12,6.6528,4
979,683,3936,0,7,18.9,6.804,5
979,691,2378,1235,16,11.34,4.536,3
979,694,192,0,16,11.34,5.67,3
979,697,7479,0,15,11.34,4.4226,3
979,698,2335,0,17,11.34,4.7628,3
979,724,8617,0,17,15.12,4.9896,4
979,727,2689,0,3,11.34,3.8556,3
980,368,5396,0,11,5.16,2.3736,3
980,378,7684,0,7,5.16,2.4768,3
980,389,7189,976,13,3.44,1.2384,2
980,390,3643,0,22,3.44,1.204,2
980,392,7556,0,17,6.88,2.5456,4
980,394,1332,0,11,8.6,2.666,5
980,400,3133,1846,24,5.16,2.064,3
980,404,7151,0,24,5.16,2.064,3
980,409,6469,504,6,3.44,1.1696,2
980,411,7276,1768,23,6.88,2.9584,4
980,413,7899,504,7,5.16,2.4768,3
980,423,1142,0,13,3.44,1.1352,2
980,430,5405,0,11,3.44,1.376,2
980,433,6113,0,16,6.88,2.8896,4
980,433,6957,0,16,6.88,2.408,4
980,434,1747,0,24,3.44,1.548,2
980,437,6098,190,3,3.44,1.1696,2
980,440,5973,0,3,5.16,2.322,3
980,446,1133,0,6,5.16,2.064,3
980,447,782,0,17,6.88,2.1328,4
980,454,7192,112,2,1.72,0.8084,1
980,455,1379,0,7,5.16,2.5284,3
980,459,4011,0,24,5.16,1.7544,3
980,460,9851,0,3,5.16,2.5284,3
980,463,5790,0,17,6.88,2.9584,4
980,514,5467,0,2,3.44,1.5136,2
980,515,8199,0,17,3.44,1.1696,2
980,521,7862,1223,16,6.88,2.752,4
980,521,9154,0,24,5.16,2.064,3
980,532,3923,0,15,6.88,2.752,4
980,532,8933,0,6,6.88,2.3392,4
980,534,9643,0,13,3.44,1.3416,2
980,544,8189,0,17,3.44,1.376,2
980,549,4498,0,17,6.88,2.6144,4
980,557,10073,0,23,5.16,2.0124,3
980,558,2740,0,11,5.16,2.0124,3
980,561,6262,0,24,6.88,3.2336,4
980,573,7753,0,6,5.16,1.7544,3
980,583,4162,0,6,3.44,1.548,2
980,593,1874,1307,17,5.16,2.4768,3
980,595,717,0,6,5.16,2.4768,3
980,616,7095,0,24,6.88,2.4768,4
980,636,8555,836,11,5.16,2.5284,3
980,649,3160,1311,17,6.88,3.3712,4
980,654,3579,0,6,6.88,2.3392,4
980,658,466,0,6,3.44,1.204,2
980,661,1759,0,7,5.16,1.806,3
980,661,1938,0,24,5.16,2.5284,3
980,673,1813,0,17,6.88,2.3392,4
980,677,4066,207,3,3.44,1.1008,2
980,691,7720,1314,17,5.16,2.0124,3
